user_id,city_id,month,is_treated_city,monthly_spend,orders_count
16,1,8,1,123.0463119477774,5
16,1,9,1,156.9612337772893,8
16,1,10,1,132.15514908338847,9
16,1,11,1,135.9863003136527,11
16,1,12,1,139.35293321122532,5
17,1,1,1,137.184759944519,6
17,1,2,1,112.18871511063611,3
17,1,3,1,105.81001451135836,3
17,1,4,1,146.06512656085565,5
17,1,5,1,114.08017351365964,4
17,1,6,1,109.35163221814082,6
17,1,7,1,113.65352498398954,7
17,1,8,1,112.69483512490311,7
17,1,9,1,123.58801957776913,3
17,1,10,1,142.235358217168,9
17,1,11,1,150.8453438511847,6
17,1,12,1,146.31144707477276,7
18,1,1,1,113.24276231081014,3
18,1,2,1,120.82592163557682,6
18,1,3,1,110.12867481203787,8
18,1,4,1,110.17140015119766,5
18,1,5,1,133.96737925189274,7
18,1,6,1,104.96373308818576,2
18,1,7,1,161.52703124962588,7
18,1,8,1,130.6107770501823,6
18,1,9,1,135.41570416667716,4
18,1,10,1,121.88765538857646,4
18,1,11,1,125.58179142078988,4
18,1,12,1,115.9423797826603,6
19,1,1,1,115.95374094164802,5
19,1,2,1,126.21440864867476,5
19,1,3,1,125.56218692965963,9
19,1,4,1,109.20662526898654,7
19,1,5,1,108.86829220442891,7
19,1,6,1,112.66464099209601,9
19,1,7,1,154.6385318149342,6
19,1,8,1,114.90601664968389,8
19,1,9,1,129.51184785153595,10
19,1,10,1,161.50099828485398,9
19,1,11,1,132.6829984873068,2
19,1,12,1,115.30001120991803,4
20,1,1,1,108.72608023812799,4
20,1,2,1,127.21157225838098,2
20,1,3,1,115.06357869219232,3
20,1,4,1,112.50152712156107,3
20,1,5,1,115.53886325531204,4
20,1,6,1,121.55507147432725,6
20,1,7,1,156.17525333442632,3
20,1,8,1,130.6370942775868,4
20,1,9,1,148.4096142095117,5
20,1,10,1,142.42688269442857,4
20,1,11,1,132.4930233346468,4
20,1,12,1,112.70409172387996,5
21,1,1,1,110.88086200395112,5
21,1,2,1,112.58161577773069,2
21,1,3,1,121.40493825866184,5
21,1,4,1,140.43265273981012,7
21,1,5,1,155.09380637470534,5
21,1,6,1,143.41133765199547,8
21,1,7,1,130.20035730230475,5
21,1,8,1,105.6176600263055,6
21,1,9,1,126.36592380616278,5
21,1,10,1,134.3036793057695,3
21,1,11,1,146.87281682825048,8
21,1,12,1,150.13554129450299,9
22,1,1,1,128.9622632084859,9
22,1,2,1,99.0005573278158,2
22,1,3,1,133.44226745173927,5
22,1,4,1,114.23131432839948,2
22,1,5,1,123.31966226965777,4
22,1,6,1,121.31588942484494,4
22,1,7,1,138.6201232417965,5
22,1,8,1,132.33569570206217,4
22,1,9,1,107.18549530345399,5
22,1,10,1,144.01301043127168,7
22,1,11,1,139.98802029248407,3
22,1,12,1,131.7128473880656,4
23,1,1,1,120.46978943293914,9
23,1,2,1,121.94025225533476,7
23,1,3,1,124.01291379565396,9
23,1,4,1,145.5423650644701,2
23,1,5,1,117.41186608323679,5
23,1,6,1,122.71860252550879,7
23,1,7,1,149.7233798632753,7
23,1,8,1,147.77828631032384,4
23,1,9,1,149.37656842294427,6
23,1,10,1,124.30355094377671,4
23,1,11,1,164.23486272163137,8
23,1,12,1,136.69813483119168,4
24,1,1,1,146.70039943784187,4
24,1,2,1,99.66613228434713,4
24,1,3,1,121.01237556255249,7
24,1,4,1,139.67839113934605,15
24,1,5,1,109.96898895889699,5
24,1,6,1,108.9072872439728,8
24,1,7,1,118.11954121313552,5
24,1,8,1,116.17787176958902,6
24,1,9,1,125.64022876953294,2
24,1,10,1,137.9332585540548,5
24,1,11,1,103.98446429842812,4
24,1,12,1,138.87732826782332,4
25,1,1,1,137.24774746348749,9
25,1,2,1,150.49328284841434,10
25,1,3,1,140.21526165024773,10
25,1,4,1,132.28129403174722,3
25,1,5,1,94.79666578052398,8
25,1,6,1,111.1750211471372,4
25,1,7,1,126.91692491849967,4
25,1,8,1,142.5184295010235,3
25,1,9,1,130.6125517571823,9
25,1,10,1,114.08584153876748,8
25,1,11,1,159.46415738865065,9
25,1,12,1,149.36849114417836,5
26,1,1,1,122.25907585460432,11
26,1,2,1,138.201301729695,4
26,1,3,1,100.61600745871434,4
26,1,4,1,130.84197704165481,5
26,1,5,1,112.8539361225376,7
26,1,6,1,130.4538045949996,6
26,1,7,1,131.2852924473378,4
26,1,8,1,141.45998165514183,5
26,1,9,1,152.2303859931298,7
26,1,10,1,133.07492231442353,6
26,1,11,1,149.4610013215203,5
26,1,12,1,117.87111124001925,4
27,1,1,1,107.8735551606987,6
27,1,2,1,142.71793824563048,5
27,1,3,1,126.35844136259787,5
27,1,4,1,90.14633026830187,4
27,1,5,1,100.2370599860033,3
27,1,6,1,117.1859065334021,4
27,1,7,1,145.18431283225624,4
27,1,8,1,130.43732212394173,9
27,1,9,1,141.56043384754872,9
27,1,10,1,147.35065162648743,5
27,1,11,1,159.26344420018302,8
27,1,12,1,136.53787276636336,10
28,1,1,1,117.91789317452545,4
28,1,2,1,93.63111218767376,6
28,1,3,1,122.18753567855634,5
28,1,4,1,112.35192170637436,1
28,1,5,1,106.08747802517756,7
28,1,6,1,117.49902830152583,5
28,1,7,1,147.4217693583938,6
28,1,8,1,102.07434362934133,8
28,1,9,1,125.78843245915749,3
28,1,10,1,134.71513021341065,8
28,1,11,1,120.79950821641464,5
28,1,12,1,140.7061659047273,3
29,1,1,1,124.86907057647488,4
29,1,2,1,119.43413018566794,10
29,1,3,1,83.70914886083852,4
29,1,4,1,159.50154476280738,5
29,1,5,1,117.61813290521593,5
29,1,6,1,129.96552099105398,4
29,1,7,1,136.30411913278715,4
29,1,8,1,147.3356694819453,12
29,1,9,1,144.46251346285024,11
29,1,10,1,129.81867339124244,5
29,1,11,1,139.87013835036655,3
29,1,12,1,121.51648930038053,9
30,1,1,1,131.5514669307287,3
30,1,2,1,113.0140974915425,5
30,1,3,1,156.9492220740621,8
30,1,4,1,96.163939139485,3
30,1,5,1,113.7378131227487,4
30,1,6,1,132.57831970862756,2
30,1,7,1,139.84960997041887,4
30,1,8,1,123.12335538194506,4
30,1,9,1,117.24591063412609,4
30,1,10,1,135.13270653033052,9
30,1,11,1,133.98301056973523,7
30,1,12,1,108.84340320827803,2
31,1,1,1,119.2158877742467,8
31,1,2,1,122.78312731019467,9
31,1,3,1,123.31851772196656,5
31,1,4,1,105.10441693576759,3
31,1,5,1,127.83962094177836,9
31,1,6,1,140.87617382162753,2
31,1,7,1,139.0411678149361,6
31,1,8,1,114.93174390405491,6
31,1,9,1,125.66293972186035,4
31,1,10,1,138.15712525297417,9
31,1,11,1,124.49193729746489,2
31,1,12,1,103.33292674200978,5
32,1,1,1,131.96138406766207,6
32,1,2,1,107.48750840044003,5
32,1,3,1,112.09421770571468,1
32,1,4,1,143.48818170987585,5
32,1,5,1,109.08544782315785,1
32,1,6,1,132.88359487007835,5
32,1,7,1,113.2873785849573,4
32,1,8,1,126.64743491356039,3
32,1,9,1,131.09428148019174,5
32,1,10,1,115.43579959330472,3
32,1,11,1,124.67639779360529,8
32,1,12,1,135.26499847331422,11
33,1,1,1,128.75806129824787,5
33,1,2,1,95.17147442343116,4
33,1,3,1,115.4513081790699,6
33,1,4,1,132.27576915299005,1
33,1,5,1,112.61548436757504,8
33,1,6,1,123.60700059233307,4
33,1,7,1,139.5810503182054,6
33,1,8,1,135.9830961896453,4
33,1,9,1,141.99648695930966,2
33,1,10,1,131.12494104500936,3
33,1,11,1,127.99247406335712,6
33,1,12,1,96.05038748680425,6
34,1,1,1,117.30350649004684,10
34,1,2,1,126.38394302020762,3
34,1,3,1,128.72860438026117,6
34,1,4,1,112.60049730510903,2
34,1,5,1,147.39016541386616,4
34,1,6,1,124.4939880616713,4
34,1,7,1,134.0923596441222,2
34,1,8,1,151.04957265169784,4
34,1,9,1,121.42062844745004,2
34,1,10,1,126.21049160079939,7
34,1,11,1,170.15940896798537,6
34,1,12,1,135.86455957555225,5
35,1,1,1,143.20114808836354,3
35,1,2,1,98.35207290108997,3
35,1,3,1,117.8398697365954,5
35,1,4,1,126.60603112936029,6
35,1,5,1,125.1981999453259,4
35,1,6,1,105.11307787457638,6
35,1,7,1,132.4865108866195,5
35,1,8,1,115.80426116299033,4
35,1,9,1,142.88817164590316,10
35,1,10,1,149.23719730757975,5
35,1,11,1,100.82280631992774,4
35,1,12,1,154.23302370174108,5
36,1,1,1,100.08195431511156,0
36,1,2,1,126.7512116095473,0
36,1,3,1,130.59616133937806,4
36,1,4,1,117.93132515328631,3
36,1,5,1,111.02091241434205,1
36,1,6,1,122.67743708586968,6
36,1,7,1,138.77990227795573,6
36,1,8,1,145.21511325890063,10
36,1,9,1,101.41256700870963,6
36,1,10,1,108.4198819387847,5
36,1,11,1,155.65365688506168,4
36,1,12,1,151.39705447391214,6
37,1,1,1,125.22695600085416,6
37,1,2,1,130.6573486814737,6
37,1,3,1,134.455245531854,3
37,1,4,1,81.0158305978226,0
37,1,5,1,137.35177821682123,6
37,1,6,1,112.92280781880406,8
37,1,7,1,135.65687422670695,7
37,1,8,1,127.5382039464164,4
37,1,9,1,145.2770960784201,6
37,1,10,1,127.7384842253359,5
37,1,11,1,141.97517825556264,5
37,1,12,1,129.83734708765425,5
38,1,1,1,102.30581363071634,2
38,1,2,1,138.0798302314118,7
38,1,3,1,131.81112193635303,4
38,1,4,1,146.79360616215462,1
38,1,5,1,121.67493075592847,4
38,1,6,1,137.07266295466152,4
38,1,7,1,161.82890757752511,9
38,1,8,1,127.74333923408557,3
38,1,9,1,112.3533550759107,5
38,1,10,1,129.37529745259832,6
38,1,11,1,130.98700316745817,1
38,1,12,1,137.97282933487872,6
39,1,1,1,144.38219642702816,10
39,1,2,1,115.03751418722759,6
39,1,3,1,126.29269160431267,5
39,1,4,1,117.51441160137485,6
39,1,5,1,121.00438239511442,6
39,1,6,1,124.90848671983287,4
39,1,7,1,152.12084220779371,7
39,1,8,1,133.78534662203174,4
39,1,9,1,142.89025656770562,5
39,1,10,1,144.64847140642308,3
39,1,11,1,147.91922083007344,4
39,1,12,1,127.08170348447318,3
40,1,1,1,143.1008399801591,7
40,1,2,1,114.21532148539761,2
40,1,3,1,119.11085925249265,6
40,1,4,1,141.99042659052037,4
40,1,5,1,140.10888035942264,3
40,1,6,1,103.84774368107036,3
40,1,7,1,119.10155676097698,1
40,1,8,1,111.59438506911084,3
40,1,9,1,134.9253296565364,9
40,1,10,1,135.43818397844706,6
40,1,11,1,139.65934207756487,6
40,1,12,1,143.9799874805173,4
41,1,1,1,109.66922907746368,7
41,1,2,1,105.02419370832709,3
41,1,3,1,136.0993976083625,5
41,1,4,1,132.19559211390265,4
41,1,5,1,98.0601237073084,4
41,1,6,1,118.77041000449962,2
41,1,7,1,118.75840442589144,5
41,1,8,1,100.9043049015406,6
41,1,9,1,134.4494237350611,10
41,1,10,1,131.77739532079124,4
41,1,11,1,132.7370827545427,8
41,1,12,1,138.93990989425743,11
42,1,1,1,131.93459923318773,6
42,1,2,1,123.0136351420586,6
42,1,3,1,111.451084124136,2
42,1,4,1,109.90768379598859,3
42,1,5,1,118.72057987162121,6
42,1,6,1,124.8478765659232,5
42,1,7,1,116.6024164767083,3
42,1,8,1,129.20093792703432,2
42,1,9,1,146.70663066975763,7
42,1,10,1,131.34136959115276,10
42,1,11,1,123.72131175332308,8
42,1,12,1,131.55844424085583,6
43,1,1,1,135.41734994766864,7
43,1,2,1,128.18033199301985,4
43,1,3,1,139.247758768463,8
43,1,4,1,123.01614043223438,6
43,1,5,1,126.8517482145953,4
43,1,6,1,111.82076808201694,9
43,1,7,1,141.2781818011939,4
43,1,8,1,124.37056782683146,3
43,1,9,1,110.88913919680276,6
43,1,10,1,134.88546544493195,7
43,1,11,1,163.38539003321046,3
43,1,12,1,147.71133686083485,6
44,1,1,1,136.17642261643283,5
44,1,2,1,125.3125084212051,1
44,1,3,1,111.56926409249556,4
44,1,4,1,117.89605974815355,4
44,1,5,1,116.59890016506004,3
44,1,6,1,113.16712507050762,2
44,1,7,1,142.76013102618467,8
44,1,8,1,114.00511842418888,4
44,1,9,1,145.19311374893053,8
44,1,10,1,145.92785825305845,5
44,1,11,1,116.2182863812077,2
44,1,12,1,145.29000173574693,9
45,1,1,1,155.15102155240655,5
45,1,2,1,111.57144034568368,6
45,1,3,1,133.37118538836,5
45,1,4,1,109.19664489051677,2
45,1,5,1,137.35829304028096,3
45,1,6,1,123.94499256613736,7
45,1,7,1,156.9763526415864,7
45,1,8,1,110.08101003161633,3
45,1,9,1,131.4281534753585,9
45,1,10,1,125.0616933177861,2
45,1,11,1,131.23864873109443,4
45,1,12,1,126.25394062694886,4
46,1,1,1,106.18996805921392,4
46,1,2,1,128.61050819405455,6
46,1,3,1,104.38391105608503,2
46,1,4,1,143.19013654815205,5
46,1,5,1,102.90452298753267,5
46,1,6,1,121.71380903816812,5
46,1,7,1,140.19246106963615,7
46,1,8,1,140.76660104605944,4
46,1,9,1,127.67142180924323,6
46,1,10,1,134.15810088959608,7
46,1,11,1,148.6165840443841,9
46,1,12,1,113.85063301109254,5
47,1,1,1,106.9715260942577,4
47,1,2,1,124.73570728955697,2
47,1,3,1,114.02589209218405,5
47,1,4,1,141.47973248437282,6
47,1,5,1,130.79642971756147,4
47,1,6,1,121.28012305346027,6
47,1,7,1,109.58126200418873,3
47,1,8,1,132.3570743395637,7
47,1,9,1,127.45138374428403,1
47,1,10,1,131.4303732568611,5
47,1,11,1,116.47423336140365,4
47,1,12,1,143.17749242468778,9
48,1,1,1,103.11327516263343,4
48,1,2,1,116.53634285317166,6
48,1,3,1,126.41900920900922,2
48,1,4,1,109.17693573961209,2
48,1,5,1,129.4424928524399,3
48,1,6,1,100.44996574246355,3
48,1,7,1,90.0510015828308,3
48,1,8,1,138.94009082145786,10
48,1,9,1,144.80571917165392,11
48,1,10,1,128.6778896057993,4
48,1,11,1,141.75951558611305,1
48,1,12,1,118.35887389098386,3
49,1,1,1,116.790392664854,2
49,1,2,1,90.80689693419855,1
49,1,3,1,138.41533513881674,3
49,1,4,1,148.82833549795524,5
49,1,5,1,136.80780567146877,10
49,1,6,1,119.78741727103281,7
49,1,7,1,131.69766663310014,10
49,1,8,1,109.22455661240357,4
49,1,9,1,144.05340192556235,6
49,1,10,1,129.80455824929342,6
49,1,11,1,124.3464778868228,5
49,1,12,1,114.5172348773643,2
50,1,1,1,114.20118431754484,4
50,1,2,1,107.19375554955718,5
50,1,3,1,114.74216396232138,6
50,1,4,1,102.66567275835385,1
50,1,5,1,146.0114640114244,2
50,1,6,1,119.9575838591194,5
50,1,7,1,148.3217979263247,5
50,1,8,1,92.94007590580529,5
50,1,9,1,125.39965431731636,9
50,1,10,1,122.833336585789,2
50,1,11,1,115.85372907675023,3
50,1,12,1,158.89675908060036,9
51,1,1,1,97.46839297069658,7
51,1,2,1,124.70552648092819,3
51,1,3,1,133.3941660509343,3
51,1,4,1,123.60252540107815,3
51,1,5,1,107.5687896048062,2
51,1,6,1,134.31510886810145,7
51,1,7,1,134.7564429948515,6
51,1,8,1,116.01310236393941,9
51,1,9,1,111.37688605320801,3
51,1,10,1,164.26633247706727,8
51,1,11,1,124.02007458596238,7
51,1,12,1,107.86404695846832,1
52,1,1,1,126.69651220854371,3
52,1,2,1,124.58312641572124,4
52,1,3,1,100.39010673139995,5
52,1,4,1,91.78532637107855,6
52,1,5,1,118.95308400985985,7
52,1,6,1,137.28856614288026,1
52,1,7,1,141.73948229497117,2
52,1,8,1,124.57150959724041,7
52,1,9,1,119.68479829347326,5
52,1,10,1,137.03157231092823,2
52,1,11,1,136.5579219754813,2
52,1,12,1,145.14329796762985,6
53,1,1,1,112.76065251290548,6
53,1,2,1,133.4199833728543,2
53,1,3,1,108.2354488571952,5
53,1,4,1,115.97150207300837,6
53,1,5,1,131.8098396231275,7
53,1,6,1,135.04719589664563,7
53,1,7,1,103.12005124543823,9
53,1,8,1,133.57342706491235,6
53,1,9,1,141.3293069432584,5
53,1,10,1,111.2032062573106,5
53,1,11,1,141.4070057653672,4
53,1,12,1,123.27500771128697,8
54,1,1,1,134.00141694970537,6
54,1,2,1,128.00690305634743,5
54,1,3,1,132.23340619217308,1
54,1,4,1,122.74046251411332,5
54,1,5,1,133.65234827960523,7
54,1,6,1,140.90533969195698,5
54,1,7,1,161.69134199907344,6
54,1,8,1,131.53964513843408,3
54,1,9,1,98.46185541225286,2
54,1,10,1,133.43846102857992,7
54,1,11,1,137.28103989398855,4
54,1,12,1,133.36744156007296,9
55,1,1,1,127.22195107889505,3
55,1,2,1,135.08984204252178,4
55,1,3,1,112.9278853147216,4
55,1,4,1,116.51824266746615,5
55,1,5,1,126.66525489924402,6
55,1,6,1,111.94426564490186,3
55,1,7,1,133.56663251956246,2
55,1,8,1,102.53995697639053,5
55,1,9,1,115.39912594627457,6
55,1,10,1,113.04923882560819,7
55,1,11,1,121.39326631633031,5
55,1,12,1,125.29805384827894,6
56,1,1,1,124.43219890543448,5
56,1,2,1,134.6613676126474,1
56,1,3,1,109.7868688309259,5
56,1,4,1,105.97708783913774,3
56,1,5,1,105.07228888239628,7
56,1,6,1,113.97879087178383,3
56,1,7,1,128.61218574495047,3
56,1,8,1,139.2198339672441,9
56,1,9,1,127.37774913471308,3
56,1,10,1,101.78823192676971,10
56,1,11,1,132.82610763398685,6
56,1,12,1,153.50542392701226,9
57,1,1,1,136.5716407948938,10
57,1,2,1,108.09522430313936,3
57,1,3,1,97.48097361267537,4
57,1,4,1,157.8005799527869,8
57,1,5,1,118.26129263004763,7
57,1,6,1,118.73585301565467,6
57,1,7,1,138.50623459771114,4
57,1,8,1,107.75497911038326,2
57,1,9,1,121.27433509936961,10
57,1,10,1,109.85893488031992,5
57,1,11,1,123.80120255708,3
57,1,12,1,137.48036326230735,8
58,1,1,1,98.22697989743524,5
58,1,2,1,128.77941276531752,1
58,1,3,1,125.03778219949896,7
58,1,4,1,107.36644719049822,5
58,1,5,1,124.09249590295488,4
58,1,6,1,131.4188392046466,8
58,1,7,1,148.11405056616505,7
58,1,8,1,128.77284677997216,5
58,1,9,1,130.79306985857323,5
58,1,10,1,131.66485893494118,3
58,1,11,1,155.8195481080646,8
58,1,12,1,152.57370015140884,3
59,1,1,1,131.21364528359453,5
59,1,2,1,115.61956057719742,6
59,1,3,1,126.29624327973502,3
59,1,4,1,126.97902754311825,7
59,1,5,1,105.0725223528991,2
59,1,6,1,94.27305403742778,5
59,1,7,1,141.82507218201317,6
59,1,8,1,109.02591299196374,4
59,1,9,1,132.22287709450208,5
59,1,10,1,136.71928827989504,5
59,1,11,1,142.65563262182718,7
59,1,12,1,138.53901532996107,5
60,1,1,1,107.70481467278205,4
60,1,2,1,134.72516047323973,4
60,1,3,1,146.7771282708326,7
60,1,4,1,134.14735470868945,3
60,1,5,1,91.5428582473793,9
60,1,6,1,141.19126454828307,4
60,1,7,1,131.3567825744449,5
60,1,8,1,139.8392851494594,8
60,1,9,1,141.52812030530484,7
60,1,10,1,131.5152798615695,9
60,1,11,1,133.06867380250804,7
60,1,12,1,150.98497780720243,4
61,1,1,1,129.3716506045326,5
61,1,2,1,134.7836062654713,6
61,1,3,1,156.44152219569384,7
61,1,4,1,130.8959105302191,8
61,1,5,1,123.80833912801853,6
61,1,6,1,87.03812510860462,3
61,1,7,1,172.57333181593066,7
61,1,8,1,124.72541863272545,7
61,1,9,1,167.81864249366984,7
61,1,10,1,138.58522447974488,4
61,1,11,1,157.27407475069083,5
61,1,12,1,134.05196694959534,4
62,1,1,1,126.36968308771081,6
62,1,2,1,123.13904226944173,7
62,1,3,1,117.9058112766365,4
62,1,4,1,119.1237652054704,8
62,1,5,1,135.89013680490274,1
62,1,6,1,117.17574956266643,4
62,1,7,1,101.63238435062692,8
62,1,8,1,129.02723222722264,3
62,1,9,1,140.29448085028304,3
62,1,10,1,142.21240670494166,4
62,1,11,1,143.44613902940043,4
62,1,12,1,110.31609895420272,2
63,1,1,1,124.22875263740684,6
63,1,2,1,134.44756072401375,1
63,1,3,1,139.8463019892538,7
63,1,4,1,117.55525350914607,5
63,1,5,1,115.86923297449691,1
63,1,6,1,142.51518924540952,6
63,1,7,1,107.17870108054913,4
63,1,8,1,125.41312130597319,3
63,1,9,1,139.05955295760074,5
63,1,10,1,108.69896447895167,3
63,1,11,1,138.39203970371528,4
63,1,12,1,163.86558208302182,8
64,1,1,1,118.63671196569382,6
64,1,2,1,115.75286220035402,5
64,1,3,1,127.82129747774974,4
64,1,4,1,116.74359001299821,0
64,1,5,1,132.8986273784249,6
64,1,6,1,133.76415373398436,8
64,1,7,1,132.23799668569075,6
64,1,8,1,114.31518859342415,2
64,1,9,1,112.42431085535262,4
64,1,10,1,124.07061047484031,3
64,1,11,1,146.15832927548647,7
64,1,12,1,106.32454414738505,8
65,1,1,1,90.40274438625075,2
65,1,2,1,110.12297520340627,4
65,1,3,1,126.6135444869477,5
65,1,4,1,107.22618185233293,6
65,1,5,1,133.99885732367983,9
65,1,6,1,125.19817131956667,2
65,1,7,1,129.6380274936598,3
